CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8,grid
-68,-85,-72,-73,-65,-76,-66,-55,G05
-68,-85,-72,-73,-65,-76,-66,-55,G05
-67,-87,-71,-74,-64,-77,-67,-58,G05
-75,-83,-70,-75,-65,-76,-67,-57,G05
-68,-82,-70,-75,-65,-77,-67,-57,G05
-69,-86,-69,-76,-67,-76,-66,-57,G05
-69,-86,-69,-76,-67,-76,-66,-57,G05
-68,-81,-70,-76,-66,-76,-67,-57,G05
-68,-80,-70,-76,-63,-77,-64,-58,G05
-68,-85,-74,-77,-65,-76,-66,-57,G05
-68,-85,-74,-77,-65,-76,-66,-57,G05
-68,-86,-70,-76,-65,-77,-65,-57,G05
-68,-87,-71,-76,-64,-77,-66,-57,G05
-65,-90,-70,-77,-64,-77,-64,-58,G05
-68,-89,-69,-75,-67,-77,-67,-58,G05
-68,-89,-69,-75,-67,-77,-67,-58,G05
-68,-83,-69,-76,-63,-85,-65,-58,G05
-69,-87,-71,-73,-65,-78,-66,-58,G05
-65,-87,-73,-74,-62,-79,-72,-56,G05
-65,-88,-73,-73,-59,-82,-75,-58,G05
-67,-86,-71,-77,-62,-80,-77,-58,G05
-65,-79,-67,-76,-64,-79,-71,-58,G05
-65,-79,-67,-76,-64,-79,-71,-58,G05
-63,-85,-69,-74,-61,-81,-70,-61,G05
-72,-81,-71,-78,-61,-78,-70,-59,G05
-67,-86,-68,-74,-61,-77,-70,-58,G05
-67,-86,-68,-74,-61,-77,-70,-58,G05
-69,-87,-69,-73,-58,-79,-72,-58,G05
-69,-83,-71,-72,-59,-79,-72,-57,G05
-70,-89,-74,-72,-60,-84,-72,-59,G05
-70,-89,-74,-72,-60,-84,-72,-59,G05
-68,-85,-69,-72,-61,-82,-72,-60,G05
-68,-87,-70,-72,-60,-80,-72,-57,G05
-67,-83,-70,-71,-59,-82,-73,-58,G05
-68,-89,-70,-72,-60,-79,-72,-58,G05
-68,-89,-70,-72,-60,-79,-72,-58,G05
-68,-89,-71,-72,-60,-78,-72,-58,G05
-68,-84,-70,-71,-59,-79,-72,-57,G05
-69,-85,-71,-72,-59,-80,-72,-57,G05
-69,-85,-71,-72,-59,-80,-72,-57,G05
-70,-86,-70,-72,-60,-79,-68,-57,G05
-70,-86,-70,-72,-60,-79,-68,-57,G05
-71,-84,-70,-72,-60,-80,-71,-58,G05
-71,-84,-70,-72,-60,-80,-71,-58,G05
-71,-84,-71,-74,-59,-81,-73,-59,G05
-70,-85,-69,-71,-60,-82,-73,-58,G05
-69,-84,-71,-72,-60,-80,-71,-58,G05
-69,-84,-71,-72,-60,-80,-71,-58,G05
-70,-80,-69,-73,-60,-79,-72,-58,G05
-69,-85,-69,-72,-59,-81,-72,-56,G05
-70,-86,-68,-72,-61,-84,-71,-57,G05
-70,-86,-68,-72,-61,-84,-71,-57,G05
-69,-85,-69,-71,-60,-83,-72,-57,G05
-75,-73,-68,-88,-68,-78,-80,-81,G06
-77,-75,-67,-87,-71,-77,-82,-81,G06
-77,-75,-67,-87,-71,-77,-82,-81,G06
-75,-76,-68,-84,-69,-78,-79,-86,G06
-74,-75,-68,-83,-69,-79,-78,-80,G06
-73,-75,-68,-94,-72,-80,-81,-79,G06
-76,-74,-66,-93,-71,-81,-80,-82,G06
-76,-74,-66,-93,-71,-81,-80,-82,G06
-79,-74,-66,-88,-70,-80,-80,-81,G06
-75,-74,-68,-91,-71,-79,-80,-81,G06
-74,-76,-68,-87,-76,-81,-80,-82,G06
-74,-76,-68,-87,-76,-81,-80,-82,G06
-72,-81,-68,-89,-73,-79,-81,-82,G06
-73,-81,-68,-89,-72,-81,-78,-81,G06
-76,-77,-66,-87,-72,-78,-82,-81,G06
-76,-77,-66,-87,-72,-78,-82,-81,G06
-73,-79,-66,-85,-69,-80,-84,-81,G06
-75,-74,-67,-87,-75,-80,-79,-81,G06
-76,-75,-68,-86,-72,-81,-83,-82,G06
-73,-76,-69,-94,-67,-80,-81,-84,G06
-73,-76,-69,-94,-67,-80,-81,-84,G06
-73,-77,-67,-92,-72,-79,-79,-80,G06
-74,-76,-68,-94,-71,-82,-79,-80,G06
-72,-75,-64,-88,-75,-80,-79,-78,G06
-72,-75,-64,-88,-75,-80,-79,-78,G06
-72,-75,-66,-87,-73,-81,-79,-80,G06
-73,-75,-67,-88,-76,-80,-81,-81,G06
-73,-77,-66,-88,-76,-79,-79,-81,G06
-74,-74,-66,-91,-76,-79,-79,-80,G06
-72,-82,-67,-92,-72,-81,-80,-82,G06
-72,-82,-67,-92,-72,-81,-80,-82,G06
-74,-75,-69,-86,-75,-78,-79,-81,G06
-77,-74,-68,-94,-73,-81,-82,-77,G06
-72,-70,-68,-95,-73,-80,-79,-79,G06
-71,-76,-70,-86,-73,-81,-80,-83,G06
-71,-76,-70,-86,-73,-81,-80,-83,G06
-73,-75,-70,-90,-69,-83,-81,-78,G06
-75,-74,-70,-87,-71,-79,-82,-81,G06
-72,-76,-67,-85,-72,-77,-76,-80,G06
-72,-76,-67,-85,-72,-77,-76,-80,G06
-74,-75,-69,-86,-73,-80,-82,-82,G06
-75,-71,-70,-86,-71,-81,-79,-80,G06
-72,-74,-67,-89,-72,-78,-81,-80,G06
-71,-74,-69,-89,-80,-80,-82,-80,G06
-71,-74,-69,-89,-80,-80,-82,-80,G06
-70,-74,-67,-92,-73,-81,-81,-76,G06
-75,-74,-68,-91,-75,-77,-81,-79,G06
-75,-74,-65,-90,-70,-80,-79,-81,G06
-75,-74,-65,-90,-70,-80,-79,-81,G06
-75,-74,-67,-88,-74,-80,-84,-81,G06
-75,-72,-69,-89,-74,-82,-79,-81,G06
-74,-74,-68,-87,-75,-80,-81,-80,G06
-74,-74,-68,-87,-75,-80,-81,-80,G06
-74,-74,-68,-91,-73,-79,-79,-82,G06
-71,-73,-67,-91,-73,-80,-79,-79,G06
-73,-72,-67,-92,-72,-79,-78,-76,G06
-72,-74,-68,-93,-74,-79,-81,-78,G06
-72,-74,-68,-93,-74,-79,-81,-78,G06
-74,-73,-69,-90,-75,-80,-82,-83,G06
-65,-75,-69,-88,-72,-79,-79,-75,G07
-66,-79,-76,-89,-72,-81,-81,-76,G07
-66,-76,-68,-90,-71,-81,-84,-75,G07
-66,-76,-68,-90,-71,-81,-84,-75,G07
-66,-79,-68,-87,-71,-80,-83,-76,G07
-65,-77,-68,-87,-74,-80,-86,-74,G07
-66,-76,-68,-88,-75,-80,-83,-75,G07
-65,-80,-69,-90,-73,-81,-83,-74,G07
-65,-80,-69,-90,-73,-81,-83,-74,G07
-65,-81,-68,-88,-73,-80,-80,-74,G07
-65,-81,-68,-89,-72,-80,-81,-75,G07
-66,-83,-68,-89,-72,-81,-80,-76,G07
-64,-84,-69,-92,-74,-76,-82,-75,G07
-64,-84,-69,-92,-74,-76,-82,-75,G07
-65,-85,-70,-89,-73,-80,-80,-75,G07
-66,-80,-68,-90,-74,-81,-86,-81,G07
-65,-79,-69,-88,-72,-81,-83,-75,G07
-65,-79,-69,-88,-72,-81,-83,-75,G07
-66,-81,-69,-88,-74,-81,-83,-75,G07
-66,-77,-69,-88,-73,-81,-82,-75,G07
-66,-81,-67,-90,-74,-81,-86,-80,G07
-64,-79,-67,-90,-74,-80,-82,-75,G07
-64,-79,-67,-90,-74,-80,-82,-75,G07
-65,-78,-67,-88,-72,-80,-83,-75,G07
-65,-80,-68,-90,-76,-79,-84,-73,G07
-66,-83,-68,-88,-76,-79,-81,-74,G07
-66,-83,-68,-88,-76,-79,-81,-74,G07
-66,-80,-68,-91,-74,-80,-78,-73,G07
-66,-83,-68,-89,-74,-78,-80,-80,G07
-64,-84,-68,-90,-72,-81,-81,-76,G07
-65,-82,-67,-86,-73,-79,-81,-76,G07
-65,-79,-71,-84,-72,-81,-81,-75,G07
-65,-79,-71,-84,-72,-81,-81,-75,G07
-65,-81,-69,-90,-74,-81,-81,-73,G07
-66,-83,-68,-83,-74,-79,-80,-75,G07
-66,-80,-67,-86,-72,-80,-81,-79,G07
-66,-79,-68,-88,-76,-80,-78,-75,G07
-66,-79,-68,-87,-75,-79,-78,-75,G07
-66,-80,-70,-88,-73,-81,-79,-75,G07
-66,-80,-70,-88,-73,-81,-79,-75,G07
-65,-77,-69,-86,-74,-77,-80,-74,G07
-65,-80,-68,-88,-74,-78,-79,-76,G07
-65,-81,-67,-89,-73,-82,-80,-81,G07
-66,-81,-69,-84,-74,-80,-82,-74,G07
-66,-81,-71,-88,-74,-77,-80,-74,G07
-65,-85,-69,-90,-73,-80,-81,-75,G07
-65,-85,-69,-90,-73,-80,-81,-75,G07
-64,-80,-68,-79,-78,-80,-83,-75,G07
-65,-80,-68,-87,-73,-85,-84,-72,G07
-66,-83,-67,-88,-73,-82,-80,-75,G07
-66,-82,-66,-86,-72,-81,-83,-77,G07
-66,-82,-66,-86,-72,-81,-83,-77,G07
-66,-76,-68,-83,-71,-81,-83,-75,G07
-66,-78,-69,-81,-71,-80,-85,-72,G07
-66,-77,-67,-86,-72,-82,-81,-76,G07
-66,-78,-65,-87,-71,-80,-81,-76,G07
-66,-78,-65,-87,-71,-80,-81,-76,G07
-67,-78,-68,-88,-79,-80,-79,-75,G07
-63,-82,-67,-86,-72,-79,-83,-75,G07
-62,-73,-69,-79,-70,-89,-90,-95,G08
-62,-74,-71,-79,-70,-88,-89,-95,G08
-62,-72,-68,-82,-71,-84,-83,-92,G08
-62,-72,-68,-82,-71,-84,-83,-92,G08
-66,-72,-69,-80,-68,-90,-87,-95,G08
-59,-70,-71,-79,-69,-86,-87,-87,G08
-60,-70,-70,-82,-73,-87,-87,-84,G08
-58,-71,-69,-81,-72,-90,-84,-89,G08
-58,-71,-69,-81,-72,-90,-84,-89,G08
-60,-69,-70,-81,-71,-88,-82,-85,G08
-61,-70,-69,-79,-73,-84,-86,-89,G08
-61,-71,-70,-80,-71,-90,-80,-87,G08
-61,-71,-70,-80,-71,-90,-80,-87,G08
-62,-70,-70,-80,-71,-90,-84,-88,G08
-70,-73,-70,-82,-72,-90,-88,-89,G08
-59,-71,-67,-78,-71,-91,-79,-90,G08
-62,-71,-70,-76,-68,-91,-79,-90,G08
-63,-71,-70,-80,-71,-86,-83,-88,G08
-63,-71,-70,-80,-71,-86,-83,-88,G08
-60,-71,-69,-82,-74,-88,-86,-91,G08
-61,-69,-69,-82,-71,-92,-79,-88,G08
-61,-69,-69,-82,-72,-90,-81,-89,G08
-60,-70,-69,-84,-72,-93,-85,-86,G08
-60,-69,-68,-78,-73,-90,-80,-86,G08
-60,-69,-68,-78,-73,-90,-80,-86,G08
-57,-71,-70,-79,-72,-92,-86,-93,G08
-73,-70,-70,-78,-72,-92,-79,-92,G08
-60,-69,-69,-81,-72,-91,-80,-88,G08
-60,-69,-69,-81,-72,-91,-80,-88,G08
-59,-70,-70,-81,-72,-94,-80,-85,G08
-59,-71,-68,-80,-74,-91,-83,-93,G08
-60,-71,-69,-80,-73,-93,-80,-88,G08
-60,-70,-68,-81,-72,-92,-79,-95,G08
-60,-70,-68,-81,-72,-92,-79,-95,G08
-58,-70,-70,-80,-73,-89,-80,-91,G08
-59,-71,-69,-84,-67,-91,-81,-90,G08
-62,-71,-70,-80,-67,-91,-89,-89,G08
-62,-71,-70,-80,-67,-91,-89,-89,G08
-59,-71,-72,-80,-65,-84,-85,-88,G08
-59,-71,-72,-80,-65,-84,-85,-88,G08
-59,-73,-68,-86,-68,-93,-85,-94,G08
-59,-73,-68,-86,-68,-93,-85,-94,G08
-59,-72,-68,-83,-64,-90,-86,-85,G08
-59,-71,-71,-85,-68,-90,-85,-88,G08
-58,-71,-71,-86,-66,-92,-86,-86,G08
-58,-71,-71,-86,-66,-92,-86,-86,G08
-59,-69,-71,-81,-67,-91,-87,-88,G08
-59,-69,-71,-81,-67,-91,-87,-88,G08
-60,-72,-72,-81,-68,-89,-84,-86,G08
-70,-78,-82,-84,-68,-97,-87,-77,G08
-62,-72,-69,-84,-65,-90,-89,-80,G08
-62,-72,-69,-84,-65,-90,-89,-80,G08
-60,-69,-72,-85,-64,-95,-91,-79,G08
-60,-71,-72,-83,-65,-95,-90,-78,G08
-59,-70,-72,-82,-71,-94,-87,-80,G08
-59,-70,-72,-82,-71,-94,-87,-80,G08
-60,-72,-71,-79,-66,-90,-84,-80,G08
-60,-72,-71,-79,-66,-90,-84,-80,G08
-61,-74,-72,-83,-64,-89,-87,-78,G08
-84,-85,-80,-85,-67,-73,-86,-89,H00
-80,-83,-84,-79,-66,-76,-83,-97,H00
-82,-86,-79,-82,-67,-76,-90,-92,H00
-83,-87,-81,-81,-68,-77,-84,-95,H00
-83,-87,-81,-81,-68,-77,-84,-95,H00
-78,-83,-82,-80,-67,-75,-94,-93,H00
-81,-89,-86,-80,-65,-76,-82,-92,H00
-81,-85,-83,-82,-67,-76,-84,-93,H00
-81,-85,-83,-82,-67,-76,-84,-93,H00
-81,-85,-80,-80,-69,-74,-87,-94,H00
-82,-85,-86,-80,-68,-76,-84,-96,H00
-81,-84,-79,-79,-65,-76,-85,-96,H00
-84,-84,-79,-83,-68,-77,-84,-96,H00
-84,-84,-79,-83,-68,-77,-84,-96,H00
-84,-85,-78,-81,-67,-76,-88,-93,H00
-83,-84,-77,-81,-66,-72,-83,-94,H00
-85,-84,-77,-80,-66,-76,-83,-92,H00
-84,-81,-77,-79,-65,-74,-86,-94,H00
-84,-81,-77,-79,-65,-74,-86,-94,H00
-83,-79,-77,-83,-66,-74,-86,-92,H00
-78,-83,-76,-88,-68,-76,-85,-86,H00
-85,-82,-76,-79,-69,-74,-84,-91,H00
-80,-92,-83,-79,-70,-79,-90,-89,H00
-80,-92,-83,-79,-70,-79,-90,-89,H00
-85,-86,-81,-84,-74,-78,-76,-89,H00
-86,-84,-78,-82,-67,-77,-76,-93,H00
-82,-82,-76,-82,-66,-76,-84,-90,H00
-83,-84,-76,-79,-70,-74,-82,-95,H00
-83,-84,-76,-79,-70,-74,-82,-95,H00
-82,-83,-78,-80,-68,-75,-82,-94,H00
-80,-84,-80,-81,-65,-73,-81,-94,H00
-80,-85,-77,-81,-67,-78,-81,-92,H00
-85,-84,-78,-81,-68,-74,-84,-97,H00
-85,-84,-78,-81,-68,-74,-84,-97,H00
-82,-84,-76,-82,-68,-75,-82,-90,H00
-83,-85,-79,-81,-68,-76,-81,-91,H00
-83,-85,-79,-83,-69,-75,-79,-90,H00
-82,-85,-80,-79,-67,-75,-81,-92,H00
-85,-85,-77,-81,-65,-76,-83,-93,H00
-85,-85,-77,-81,-65,-76,-83,-93,H00
-85,-84,-78,-81,-67,-75,-83,-94,H00
-84,-85,-77,-80,-66,-76,-82,-96,H00
-86,-85,-79,-83,-67,-76,-87,-92,H00
-87,-84,-76,-84,-66,-75,-83,-93,H00
-83,-85,-77,-81,-67,-76,-82,-90,H00
-83,-85,-77,-81,-67,-76,-82,-90,H00
-83,-83,-77,-81,-66,-76,-83,-93,H00
-88,-84,-78,-83,-70,-75,-84,-94,H00
-85,-84,-78,-79,-70,-76,-81,-93,H00
-85,-84,-78,-79,-70,-76,-81,-93,H00
-83,-83,-78,-90,-70,-76,-78,-92,H00
-83,-85,-78,-74,-72,-74,-80,-89,H00
-83,-86,-80,-81,-71,-75,-81,-93,H00
-83,-86,-80,-81,-71,-75,-81,-93,H00
-82,-85,-80,-80,-70,-75,-79,-94,H00
-84,-85,-81,-78,-70,-75,-83,-93,H00
-85,-84,-77,-85,-69,-76,-85,-94,H00
-88,-84,-78,-81,-69,-76,-81,-93,H00
-88,-84,-78,-81,-69,-76,-81,-93,H00
-72,-83,-75,-82,-64,-83,-74,-93,H01
-70,-82,-77,-82,-66,-83,-73,-95,H01
-72,-82,-75,-84,-66,-84,-73,-95,H01
-72,-82,-75,-84,-66,-84,-73,-95,H01
-72,-82,-75,-83,-66,-83,-74,-94,H01
-73,-83,-75,-82,-65,-85,-75,-92,H01
-71,-82,-74,-83,-68,-83,-75,-94,H01
-71,-82,-74,-83,-68,-83,-75,-94,H01
-71,-79,-74,-81,-68,-83,-75,-94,H01
-71,-79,-74,-81,-68,-83,-75,-94,H01
-71,-83,-75,-82,-66,-84,-76,-92,H01
-73,-87,-72,-83,-66,-84,-76,-88,H01
-71,-85,-74,-83,-65,-86,-77,-92,H01
-71,-85,-74,-83,-65,-86,-77,-92,H01
-75,-82,-74,-82,-65,-83,-73,-94,H01
-71,-85,-75,-79,-65,-82,-76,-93,H01
-72,-86,-76,-84,-63,-82,-77,-93,H01
-72,-86,-76,-84,-63,-82,-77,-93,H01
-72,-84,-76,-88,-65,-84,-80,-91,H01
-70,-86,-76,-82,-66,-83,-77,-93,H01
-69,-82,-76,-88,-65,-83,-76,-95,H01
-72,-83,-75,-88,-65,-78,-74,-92,H01
-71,-83,-74,-78,-65,-83,-75,-93,H01
-71,-83,-74,-78,-65,-83,-75,-93,H01
-73,-83,-75,-84,-64,-81,-76,-94,H01
-71,-83,-76,-86,-64,-85,-76,-93,H01
-73,-80,-75,-85,-65,-84,-76,-91,H01
-73,-80,-75,-85,-65,-84,-76,-91,H01
-72,-81,-73,-84,-65,-86,-73,-90,H01
-71,-82,-73,-84,-66,-81,-75,-94,H01
-72,-81,-74,-82,-66,-84,-72,-91,H01
-72,-87,-75,-84,-65,-82,-73,-89,H01
-72,-87,-75,-84,-65,-82,-73,-89,H01
-74,-82,-73,-83,-66,-83,-76,-95,H01
-73,-81,-78,-81,-66,-83,-76,-92,H01
-72,-83,-75,-84,-64,-83,-75,-92,H01
-71,-82,-77,-83,-66,-85,-75,-91,H01
-71,-82,-77,-83,-66,-85,-75,-91,H01
-72,-83,-76,-85,-68,-82,-75,-92,H01
-71,-81,-81,-85,-64,-81,-76,-92,H01
-72,-81,-76,-85,-65,-81,-76,-93,H01
-72,-81,-76,-85,-65,-81,-76,-93,H01
-71,-84,-77,-84,-66,-78,-76,-93,H01
-71,-81,-76,-84,-65,-83,-75,-95,H01
-71,-81,-77,-84,-65,-82,-74,-93,H01
-71,-81,-77,-84,-65,-82,-74,-93,H01
-71,-83,-76,-85,-64,-78,-76,-94,H01
-70,-83,-76,-83,-70,-83,-76,-95,H01
-71,-83,-77,-85,-64,-81,-75,-95,H01
-74,-81,-79,-82,-69,-82,-72,-94,H01
-72,-91,-77,-83,-67,-83,-76,-97,H01
-72,-91,-77,-83,-67,-83,-76,-97,H01
-72,-86,-76,-84,-66,-82,-85,-93,H01
-73,-85,-76,-84,-65,-83,-80,-96,H01
-72,-88,-74,-84,-64,-83,-74,-92,H01
-72,-88,-74,-84,-64,-83,-74,-92,H01
-72,-89,-73,-83,-63,-84,-71,-92,H01
-73,-88,-74,-82,-64,-85,-76,-92,H01
-72,-90,-75,-82,-63,-84,-74,-93,H01
-79,-90,-89,-68,-58,-79,-75,-81,H02
-75,-89,-91,-66,-58,-82,-74,-81,H02
-76,-85,-85,-67,-58,-82,-75,-81,H02
-76,-85,-85,-67,-58,-82,-75,-81,H02
-79,-87,-88,-65,-57,-80,-74,-80,H02
-79,-93,-84,-66,-58,-82,-73,-80,H02
-77,-83,-87,-67,-58,-83,-74,-81,H02
-77,-83,-87,-67,-58,-83,-74,-81,H02
-76,-86,-83,-66,-72,-83,-73,-80,H02
-77,-91,-87,-67,-57,-83,-73,-79,H02
-78,-89,-94,-67,-57,-82,-73,-80,H02
-76,-91,-83,-66,-58,-84,-73,-80,H02
-76,-91,-83,-66,-58,-84,-73,-80,H02
-76,-82,-87,-66,-58,-82,-76,-80,H02
-76,-82,-89,-67,-58,-82,-79,-80,H02
-75,-82,-90,-67,-58,-83,-74,-80,H02
-72,-83,-92,-67,-57,-82,-75,-79,H02
-72,-83,-92,-67,-57,-82,-75,-79,H02
-76,-84,-92,-67,-58,-83,-74,-80,H02
-77,-89,-93,-72,-57,-83,-73,-81,H02
-77,-89,-85,-67,-58,-81,-72,-80,H02
-77,-89,-85,-67,-58,-81,-72,-80,H02
-76,-89,-84,-67,-59,-82,-74,-83,H02
-77,-91,-87,-67,-57,-83,-75,-79,H02
-84,-88,-91,-67,-57,-78,-76,-79,H02
-84,-88,-91,-67,-57,-78,-76,-79,H02
-79,-90,-86,-67,-58,-81,-75,-80,H02
-82,-86,-87,-65,-58,-79,-73,-77,H02
-79,-84,-84,-66,-59,-83,-73,-80,H02
-78,-85,-86,-67,-58,-83,-74,-79,H02
-77,-83,-80,-66,-58,-83,-74,-75,H02
-77,-83,-80,-66,-58,-83,-74,-75,H02
-78,-83,-76,-67,-58,-82,-72,-81,H02
-76,-81,-79,-66,-58,-83,-73,-82,H02
-74,-76,-78,-66,-58,-83,-76,-83,H02
-74,-76,-78,-66,-58,-83,-76,-83,H02
-76,-74,-79,-67,-57,-82,-74,-83,H02
-75,-80,-79,-74,-57,-83,-73,-84,H02
-77,-79,-80,-67,-57,-84,-74,-82,H02
-77,-79,-80,-67,-57,-84,-74,-82,H02
-75,-77,-84,-66,-58,-82,-73,-79,H02
-78,-81,-89,-67,-57,-82,-74,-80,H02
-78,-82,-89,-69,-57,-81,-74,-77,H02
-77,-82,-92,-67,-58,-81,-75,-80,H02
-77,-82,-92,-67,-58,-81,-75,-80,H02
-77,-82,-83,-66,-59,-78,-74,-79,H02
-80,-80,-81,-67,-57,-83,-75,-79,H02
-78,-80,-81,-67,-56,-82,-74,-80,H02
-78,-80,-81,-67,-56,-82,-74,-80,H02
-78,-83,-82,-66,-57,-77,-74,-78,H02
-77,-83,-86,-66,-57,-82,-75,-81,H02
-76,-83,-83,-66,-57,-83,-74,-79,H02
-76,-83,-83,-66,-57,-83,-74,-79,H02
-77,-83,-84,-66,-57,-84,-75,-82,H02
-77,-82,-91,-67,-57,-80,-75,-80,H02
-72,-81,-79,-66,-57,-81,-73,-79,H02
-74,-84,-77,-70,-57,-86,-74,-79,H02
-78,-80,-87,-66,-57,-80,-76,-80,H02
-76,-84,-78,-67,-57,-83,-74,-81,H02
-76,-79,-75,-58,-57,-92,-75,-85,H03
-76,-83,-74,-58,-58,-86,-78,-84,H03
-76,-83,-74,-58,-58,-86,-78,-84,H03
-77,-85,-75,-58,-60,-88,-75,-80,H03
-77,-81,-75,-57,-59,-94,-72,-83,H03
-77,-83,-74,-59,-59,-90,-75,-83,H03
-81,-83,-75,-59,-59,-95,-82,-84,H03
-81,-83,-75,-59,-59,-95,-82,-84,H03
-78,-83,-75,-58,-59,-92,-75,-84,H03
-79,-79,-73,-58,-61,-91,-74,-83,H03
-75,-79,-71,-56,-60,-92,-74,-84,H03
-73,-77,-72,-59,-60,-94,-74,-85,H03
-73,-77,-72,-59,-60,-94,-74,-85,H03
-74,-87,-70,-56,-60,-93,-74,-85,H03
-76,-76,-73,-59,-59,-92,-75,-85,H03
-76,-75,-72,-58,-59,-94,-74,-85,H03
-75,-78,-73,-59,-57,-93,-74,-85,H03
-75,-78,-73,-59,-57,-93,-74,-85,H03
-75,-78,-69,-59,-59,-92,-76,-86,H03
-78,-77,-73,-58,-59,-93,-73,-85,H03
-77,-74,-72,-58,-60,-94,-72,-84,H03
-77,-74,-72,-58,-60,-94,-72,-84,H03
-72,-77,-72,-73,-59,-94,-74,-89,H03
-74,-78,-70,-58,-60,-92,-75,-82,H03
-77,-79,-73,-58,-59,-93,-75,-83,H03
-74,-77,-71,-58,-59,-94,-75,-84,H03
-74,-77,-71,-58,-59,-94,-75,-84,H03
-76,-78,-73,-58,-59,-93,-75,-84,H03
-74,-78,-72,-59,-59,-92,-74,-85,H03
-73,-78,-73,-59,-59,-95,-73,-84,H03
-73,-78,-73,-59,-59,-95,-73,-84,H03
-76,-79,-71,-59,-59,-94,-75,-85,H03
-76,-78,-72,-59,-59,-93,-74,-85,H03
-76,-77,-73,-59,-59,-92,-74,-85,H03
-76,-77,-73,-59,-59,-92,-74,-85,H03
-75,-78,-73,-59,-58,-93,-72,-84,H03
-76,-78,-73,-56,-59,-92,-75,-86,H03
-75,-77,-73,-58,-59,-95,-77,-84,H03
-75,-78,-73,-59,-57,-94,-74,-86,H03
-75,-78,-73,-59,-57,-94,-74,-86,H03
-76,-78,-74,-58,-59,-91,-74,-86,H03
-74,-78,-73,-58,-59,-92,-74,-84,H03
-75,-77,-73,-57,-59,-94,-74,-85,H03
-75,-77,-73,-57,-59,-94,-74,-85,H03
-74,-78,-71,-58,-59,-92,-74,-86,H03
-75,-78,-73,-59,-59,-92,-74,-85,H03
-75,-78,-73,-59,-59,-91,-73,-84,H03
-75,-78,-73,-59,-59,-91,-73,-84,H03
-74,-78,-72,-59,-59,-97,-74,-87,H03
-74,-77,-72,-61,-59,-95,-75,-84,H03
-76,-78,-74,-65,-60,-92,-74,-86,H03
-74,-77,-73,-59,-58,-90,-75,-85,H03
-75,-78,-73,-60,-59,-92,-74,-86,H03
-74,-77,-73,-58,-59,-96,-74,-93,H03
-74,-77,-71,-59,-59,-92,-74,-86,H03
-73,-78,-73,-59,-58,-95,-75,-84,H03
-74,-79,-71,-59,-59,-92,-75,-86,H03
-74,-79,-71,-59,-59,-92,-75,-86,H03
-74,-77,-73,-58,-59,-96,-74,-87,H03
-68,-86,-88,-72,-59,-80,-73,-70,H04
-66,-86,-88,-72,-59,-79,-73,-70,H04
-67,-87,-89,-73,-59,-82,-73,-71,H04
-67,-87,-89,-73,-59,-82,-73,-71,H04
-69,-86,-90,-71,-59,-80,-73,-71,H04
-68,-88,-88,-75,-58,-79,-73,-71,H04
-69,-88,-88,-72,-59,-80,-72,-69,H04
-69,-88,-88,-72,-59,-80,-72,-69,H04
-69,-89,-86,-72,-58,-79,-73,-73,H04
-70,-88,-86,-73,-58,-81,-73,-72,H04
-69,-88,-88,-72,-59,-80,-74,-72,H04
-69,-84,-86,-72,-59,-79,-74,-73,H04
-69,-84,-86,-72,-59,-79,-74,-73,H04
-66,-90,-88,-72,-59,-77,-73,-72,H04
-67,-88,-88,-72,-58,-86,-73,-71,H04
-68,-87,-87,-69,-59,-78,-73,-73,H04
-68,-87,-87,-69,-59,-78,-73,-73,H04
-67,-87,-90,-72,-58,-80,-73,-72,H04
-69,-90,-87,-72,-56,-79,-73,-71,H04
-68,-87,-86,-72,-58,-78,-73,-73,H04
-66,-87,-85,-72,-58,-81,-74,-74,H04
-66,-87,-85,-72,-58,-81,-74,-74,H04
-66,-88,-83,-72,-59,-79,-73,-80,H04
-66,-88,-83,-72,-59,-79,-73,-80,H04
-67,-88,-88,-72,-58,-81,-73,-72,H04
-69,-85,-87,-72,-59,-80,-73,-72,H04
-70,-87,-81,-71,-58,-81,-72,-72,H04
-77,-85,-83,-72,-59,-81,-74,-70,H04
-77,-85,-83,-72,-59,-81,-74,-70,H04
-68,-85,-81,-71,-59,-82,-73,-72,H04
-68,-86,-81,-71,-58,-81,-73,-71,H04
-68,-86,-79,-72,-58,-79,-73,-71,H04
-68,-86,-79,-72,-58,-79,-73,-71,H04
-68,-84,-81,-79,-59,-79,-74,-72,H04
-67,-84,-75,-72,-59,-82,-74,-71,H04
-70,-83,-79,-67,-58,-80,-73,-80,H04
-71,-85,-81,-71,-58,-81,-73,-71,H04
-71,-85,-81,-71,-58,-81,-73,-71,H04
-71,-84,-81,-70,-58,-80,-73,-71,H04
-69,-85,-81,-70,-58,-81,-73,-80,H04
-71,-83,-83,-71,-58,-75,-73,-71,H04
-71,-83,-83,-71,-58,-75,-73,-71,H04
-70,-82,-81,-70,-62,-81,-73,-71,H04
-71,-82,-82,-70,-59,-81,-78,-73,H04
-70,-88,-86,-72,-59,-80,-73,-69,H04
-70,-88,-86,-72,-59,-80,-73,-69,H04
-68,-85,-81,-72,-58,-80,-73,-69,H04
-68,-85,-81,-72,-58,-80,-73,-69,H04
-69,-84,-81,-69,-58,-80,-73,-73,H04
-68,-84,-82,-72,-59,-81,-73,-71,H04
